episode,step,ego_pos_x,ego_pos_y,other_pos_x,other_pos_y,ego_action,other_action,reward,current_model_id,current_model_name,true_model_id,true_model_name,log_lik_per_step,distance
11,22,13.408060073852539,6.307937145233154,16.0,11.686564445495605,1,0,0.0,0,evasive,0,evasive,0.0,5.9705765396556005
11,23,13.408060073852539,7.307937145233154,16.0,11.686564445495605,2,3,0.0,0,evasive,1,territorial,0.0,5.088273736284335
11,24,13.408060073852539,6.307937145233154,15.0,11.686564445495605,1,2,0.0,0,evasive,1,territorial,0.0,5.609269503562022
11,25,13.408060073852539,7.307937145233154,15.0,10.686564445495605,2,3,0.0,0,evasive,1,territorial,0.0,3.734888908995972
11,26,13.408060073852539,6.307937145233154,14.0,10.686564445495605,2,3,0.0,0,evasive,1,territorial,0.0,4.418457865677922
11,27,13.408060073852539,5.307937145233154,13.0,10.686564445495605,1,2,0.0,0,evasive,1,territorial,0.0,5.3940842280225
11,28,13.408060073852539,6.307937145233154,13.0,9.686564445495605,1,2,0.0,0,evasive,1,territorial,0.0,3.4031801976902836
11,29,13.408060073852539,7.307937145233154,13.0,8.686564445495605,2,0,0.0,0,evasive,1,territorial,0.0,1.4377504153716925
11,30,13.408060073852539,6.307937145233154,13.0,8.686564445495605,1,3,0.0,0,evasive,1,territorial,0.0,2.4133754074794034
11,31,13.408060073852539,7.307937145233154,12.0,8.686564445495605,2,1,0.0,0,evasive,1,territorial,0.0,1.970595444175834
11,32,13.408060073852539,6.307937145233154,12.0,9.686564445495605,1,3,0.0,0,evasive,1,territorial,0.0,3.6602944698010784
11,33,13.408060073852539,7.307937145233154,11.0,9.686564445495605,2,2,0.0,0,evasive,1,territorial,0.0,3.3847630866630136
11,34,13.408060073852539,6.307937145233154,11.0,8.686564445495605,1,2,0.0,0,evasive,1,territorial,0.0,3.3847630866630136
11,35,13.408060073852539,7.307937145233154,11.0,7.686563968658447,2,3,0.0,0,evasive,1,territorial,0.0,2.437644680977895
11,36,13.408060073852539,6.307937145233154,10.0,7.686563968658447,1,3,0.0,0,evasive,1,territorial,0.0,3.6763413042392417
11,37,13.408060073852539,7.307937145233154,9.0,7.686563968658447,2,2,0.0,0,evasive,1,territorial,0.0,4.424291116790347
11,38,13.408060073852539,6.307937145233154,9.0,6.686563968658447,1,1,0.0,0,evasive,1,territorial,0.0,4.424291116790347
11,39,13.408060073852539,7.307937145233154,9.0,7.686563968658447,2,4,0.0,0,evasive,1,territorial,0.0,4.424291116790347
11,40,13.408060073852539,6.307937145233154,10.0,7.686563968658447,1,2,0.0,0,evasive,1,territorial,0.0,3.6763413042392417
11,41,13.408060073852539,7.307937145233154,10.0,6.686563968658447,2,0,0.0,0,evasive,1,territorial,0.0,3.4642427876166986
11,42,13.408060073852539,6.307937145233154,10.0,6.686563968658447,1,3,0.0,0,evasive,1,territorial,0.0,3.4290278124280213
11,43,13.408060073852539,7.307937145233154,9.0,6.686563968658447,2,1,0.0,0,evasive,1,territorial,0.0,4.451639949418573
11,44,13.408060073852539,6.307937145233154,9.0,7.686563968658447,1,2,0.0,0,evasive,1,territorial,0.0,4.618615109852797
11,45,13.408060073852539,7.307937145233154,9.0,6.686563968658447,2,1,0.0,0,evasive,1,territorial,0.0,4.451639949418573
11,46,13.408060073852539,6.307937145233154,9.0,7.686563968658447,1,3,0.0,0,evasive,1,territorial,0.0,4.618615109852797
11,47,13.408060073852539,7.307937145233154,8.0,7.686563968658447,2,0,0.0,0,evasive,1,territorial,0.0,5.421298002675656
11,48,13.408060073852539,6.307937145233154,8.0,7.686563968658447,1,0,0.0,0,evasive,1,territorial,0.0,5.581014753668516
11,49,13.408060073852539,7.307937145233154,8.0,7.686563968658447,2,3,0.0,0,evasive,1,territorial,0.0,5.421298002675656
12,0,5.934449195861816,8.672805786132812,2.933319568634033,2.7626142501831055,2,2,0.0,0,evasive,0,evasive,0.0,6.6285098650477945
12,1,5.934449195861816,7.6728057861328125,2.933319568634033,1.762614130973816,2,3,0.0,0,evasive,0,evasive,0.0,6.628509971338612
12,2,5.934449195861816,6.6728057861328125,1.9333195686340332,1.762614130973816,2,2,0.0,0,evasive,0,evasive,0.0,6.33395771885738
12,3,5.934449195861816,5.6728057861328125,1.9333195686340332,0.7626141905784607,3,3,0.0,0,evasive,0,evasive,0.0,6.333957672650847
12,4,4.934449195861816,5.6728057861328125,0.9333195090293884,0.7626141905784607,2,2,0.0,0,evasive,0,evasive,0.0,6.333957710302805
12,5,4.934449195861816,4.6728057861328125,0.9333195090293884,0.0,3,2,0.0,0,evasive,0,evasive,0.0,6.151760129082412
12,6,3.9344491958618164,4.6728057861328125,0.9333195090293884,0.0,2,2,0.0,0,evasive,0,evasive,0.0,5.553547813074378
12,7,3.9344491958618164,3.6728057861328125,0.9333195090293884,0.0,3,2,0.0,0,evasive,0,evasive,0.0,4.743024535023783
12,8,2.9344491958618164,3.6728057861328125,0.9333195090293884,0.0,2,3,0.0,0,evasive,0,evasive,0.0,4.182585607751827
12,9,2.9344491958618164,2.6728057861328125,0.0,0.0,2,2,0.0,0,evasive,0,evasive,0.0,3.9692421006382443
12,10,2.9344491958618164,1.672805666923523,0.0,0.0,2,2,0.0,0,evasive,0,evasive,0.0,3.3777612234119676
12,11,2.9344491958618164,0.672805666923523,0.0,0.0,1,1,0.0,0,evasive,0,evasive,0.0,3.010591229067551
12,12,2.9344491958618164,1.672805666923523,0.0,1.0,1,2,0.0,0,evasive,0,evasive,0.0,3.010591229067551
12,13,2.9344491958618164,2.6728057861328125,0.0,0.0,1,2,0.0,0,evasive,0,evasive,0.0,3.9692421006382443
12,14,2.9344491958618164,3.6728057861328125,0.0,0.0,2,3,0.0,0,evasive,0,evasive,0.0,4.701116295705173
12,15,2.9344491958618164,2.6728057861328125,0.0,0.0,1,2,0.0,0,evasive,0,evasive,0.0,3.9692421006382443
12,16,2.9344491958618164,3.6728057861328125,0.0,0.0,2,2,0.0,0,evasive,0,evasive,0.0,4.701116295705173
12,17,2.9344491958618164,2.6728057861328125,0.0,0.0,1,3,0.0,0,evasive,0,evasive,0.0,3.9692421006382443
12,18,2.9344491958618164,3.6728057861328125,0.0,0.0,2,3,0.0,0,evasive,0,evasive,0.0,4.701116295705173
12,19,2.9344491958618164,2.6728057861328125,0.0,0.0,2,2,0.0,0,evasive,0,evasive,0.0,3.9692421006382443
12,20,2.9344491958618164,1.672805666923523,0.0,0.0,1,2,0.0,0,evasive,0,evasive,0.0,3.3777612234119676
12,21,2.9344491958618164,2.6728057861328125,0.0,0.0,1,4,0.0,0,evasive,1,territorial,0.0,3.9692421006382443
12,22,2.9344491958618164,3.6728057861328125,1.0,0.0,2,4,0.0,0,evasive,1,territorial,0.0,4.151095763051136
12,23,2.9344491958618164,2.6728057861328125,2.0,0.0,1,1,0.0,0,evasive,1,territorial,0.0,2.831445932740344
12,24,2.9344491958618164,3.6728057861328125,2.0,1.0,2,1,0.0,0,evasive,1,territorial,0.0,2.831445932740344
12,25,2.9344491958618164,2.6728057861328125,2.0,2.0,1,4,0.0,0,evasive,1,territorial,0.0,1.1514612131985111
12,26,2.9344491958618164,3.6728057861328125,3.0,2.0,2,1,1.0,0,evasive,1,territorial,0.0,1.6740896350084065
0,0,14.377045631408691,1.445162296295166,4.826056003570557,14.472382545471191,1,1,0.0,0,evasive,0,evasive,0.0,16.153323815599485
0,1,14.377045631408691,2.445162296295166,4.826056003570557,15.472382545471191,1,1,0.0,0,evasive,0,evasive,0.0,16.153323815599485
0,2,14.377045631408691,3.445162296295166,4.826056003570557,16.0,1,3,0.0,0,evasive,0,evasive,0.0,15.77483288778173
0,3,14.377045631408691,4.445162296295166,3.8260562419891357,16.0,1,1,0.0,0,evasive,0,evasive,0.0,15.64728894903532
0,4,14.377045631408691,5.445162296295166,3.8260562419891357,16.0,3,3,0.0,0,evasive,0,evasive,0.0,14.924073708180122
0,5,13.377045631408691,5.445162296295166,2.8260562419891357,16.0,1,2,0.0,0,evasive,0,evasive,0.0,14.924073708180122
0,6,13.377045631408691,6.445162296295166,2.8260562419891357,15.0,3,3,0.0,0,evasive,0,evasive,0.0,13.583395202686766
0,7,12.377045631408691,6.445162296295166,1.8260562419891357,15.0,1,1,0.0,0,evasive,0,evasive,0.0,13.583395202686766
0,8,12.377045631408691,7.445162296295166,1.8260562419891357,16.0,3,3,0.0,0,evasive,0,evasive,0.0,13.583395202686766
0,9,11.377045631408691,7.445162296295166,0.8260562419891357,16.0,1,1,0.0,0,evasive,0,evasive,0.0,13.583395202686766
0,10,11.377045631408691,8.445162773132324,0.8260562419891357,16.0,3,2,0.0,0,evasive,0,evasive,0.0,12.976861817100069
0,11,10.377045631408691,8.445162773132324,0.8260562419891357,15.0,1,4,0.0,0,evasive,0,evasive,0.0,11.583923747484496
0,12,10.377045631408691,9.445162773132324,1.8260562419891357,15.0,3,3,0.0,0,evasive,0,evasive,0.0,10.196844421435525
0,13,9.377045631408691,9.445162773132324,0.8260562419891357,15.0,1,3,0.0,0,evasive,0,evasive,0.0,10.196844421435525
0,14,9.377045631408691,10.445162773132324,0.0,15.0,3,1,0.0,0,evasive,0,evasive,0.0,10.424755485707108
0,15,8.377045631408691,10.445162773132324,0.0,16.0,1,4,0.0,0,evasive,0,evasive,0.0,10.05142328865412
0,16,8.377045631408691,11.445162773132324,1.0,16.0,3,0,0.0,0,evasive,0,evasive,0.0,8.66991028852927
0,17,7.377045631408691,11.445162773132324,1.0,16.0,1,0,0.0,0,evasive,0,evasive,0.0,7.836660841731527
0,18,7.377045631408691,12.445162773132324,1.0,16.0,3,3,0.0,0,evasive,0,evasive,0.0,7.300929988336619
0,19,6.377045631408691,12.445162773132324,0.0,16.0,1,2,0.0,0,evasive,1,territorial,0.0,7.300929988336619
0,20,6.377045631408691,13.445162773132324,0.0,15.0,3,2,0.0,0,evasive,1,territorial,0.0,6.563857843305432
0,21,5.377045631408691,13.445162773132324,0.0,14.0,1,4,0.0,0,evasive,1,territorial,0.0,5.405595625883378
0,22,5.377045631408691,14.445162773132324,1.0,14.0,3,4,0.0,0,evasive,1,territorial,0.0,4.399624796959029
0,23,4.377045631408691,14.445162773132324,2.0,14.0,4,2,0.0,0,evasive,1,territorial,0.0,2.4183704903058185
0,24,5.377045631408691,14.445162773132324,2.0,13.0,3,2,0.0,0,evasive,1,territorial,0.0,3.6732727420468025
0,25,4.377045631408691,14.445162773132324,2.0,12.0,4,4,0.0,0,evasive,1,territorial,0.0,3.410156436427998
0,26,5.377045631408691,14.445162773132324,3.0,12.0,3,4,0.0,0,evasive,1,territorial,0.0,3.410156436427998
0,27,4.377045631408691,14.445162773132324,4.0,12.0,4,4,0.0,0,evasive,1,territorial,0.0,2.474062326473716
0,28,5.377045631408691,14.445162773132324,5.0,12.0,3,2,0.0,0,evasive,1,territorial,0.0,2.474062326473716
0,29,4.377045631408691,14.445162773132324,5.0,11.0,4,0,0.0,0,evasive,1,territorial,0.0,3.5010310879402087
0,30,5.377045631408691,14.445162773132324,5.0,11.0,3,4,0.0,0,evasive,1,territorial,0.0,3.465733680123328
0,31,4.377045631408691,14.445162773132324,6.0,11.0,4,2,0.0,0,evasive,1,territorial,0.0,3.808297180618448
0,32,5.377045631408691,14.445162773132324,6.0,10.0,3,2,0.0,0,evasive,1,territorial,0.0,4.488601589023964
0,33,4.377045631408691,14.445162773132324,6.0,9.0,4,4,0.0,0,evasive,1,territorial,0.0,5.681881599297518
0,34,5.377045631408691,14.445162773132324,7.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,5.681881599297518
0,35,4.377045631408691,14.445162773132324,8.0,9.0,4,4,0.0,0,evasive,1,territorial,0.0,6.540305496137084
0,36,5.377045631408691,14.445162773132324,9.0,9.0,3,2,0.0,0,evasive,1,territorial,0.0,6.540305496137084
0,37,4.377045631408691,14.445162773132324,9.0,8.0,4,3,0.0,0,evasive,1,territorial,0.0,7.931697817381107
0,38,5.377045631408691,14.445162773132324,8.0,8.0,3,2,0.0,0,evasive,1,territorial,0.0,6.958449022007921
0,39,4.377045631408691,14.445162773132324,8.0,7.0,4,2,0.0,0,evasive,1,territorial,0.0,8.279869991450967
0,40,5.377045631408691,14.445162773132324,8.0,6.0,3,1,0.0,0,evasive,1,territorial,0.0,8.843113924654158
0,41,4.377045631408691,14.445162773132324,8.0,7.0,4,0,0.0,0,evasive,1,territorial,0.0,8.279869991450967
0,42,5.377045631408691,14.445162773132324,8.0,7.0,3,4,0.0,0,evasive,1,territorial,0.0,7.893689779700469
0,43,4.377045631408691,14.445162773132324,9.0,7.0,4,4,0.0,0,evasive,1,territorial,0.0,8.763683917880247
0,44,5.377045631408691,14.445162773132324,10.0,7.0,3,2,0.0,0,evasive,1,territorial,0.0,8.763683917880247
0,45,4.377045631408691,14.445162773132324,10.0,6.0,4,0,0.0,0,evasive,1,territorial,0.0,10.145855808947815
0,46,5.377045631408691,14.445162773132324,10.0,6.0,3,0,0.0,0,evasive,1,territorial,0.0,9.627693459950702
0,47,4.377045631408691,14.445162773132324,10.0,6.0,4,4,0.0,0,evasive,1,territorial,0.0,10.145855808947815
0,48,5.377045631408691,14.445162773132324,11.0,6.0,3,3,0.0,0,evasive,1,territorial,0.0,10.145855808947815
0,49,4.377045631408691,14.445162773132324,10.0,6.0,4,3,0.0,0,evasive,1,territorial,0.0,10.145855808947815
1,0,15.135551452636719,12.961223602294922,3.7967138290405273,14.925745010375977,3,3,0.0,0,evasive,0,evasive,0.0,11.50776185959239
1,1,14.135551452636719,12.961223602294922,2.7967138290405273,14.925745010375977,3,1,0.0,0,evasive,0,evasive,0.0,11.50776185959239
1,2,13.135551452636719,12.961223602294922,2.7967138290405273,15.925745010375977,3,3,0.0,0,evasive,0,evasive,0.0,10.755461430643457
1,3,12.135551452636719,12.961223602294922,1.7967138290405273,15.925745010375977,3,3,0.0,0,evasive,0,evasive,0.0,10.755461430643457
1,4,11.135551452636719,12.961223602294922,0.7967138886451721,15.925745010375977,3,2,0.0,0,evasive,0,evasive,0.0,10.75546137334766
1,5,10.135551452636719,12.961223602294922,0.7967138886451721,14.925745010375977,3,3,0.0,0,evasive,0,evasive,0.0,9.543229611060834
1,6,9.135551452636719,12.961223602294922,0.0,14.925745010375977,3,1,0.0,0,evasive,0,evasive,0.0,9.344391082707403
1,7,8.135551452636719,12.961223602294922,0.0,15.925745010375977,3,2,0.0,0,evasive,0,evasive,0.0,8.658844300336524
1,8,7.135551452636719,12.961223602294922,0.0,14.925745010375977,3,1,0.0,0,evasive,0,evasive,0.0,7.401043095134277
1,9,6.135551452636719,12.961223602294922,0.0,15.925745010375977,3,2,0.0,0,evasive,0,evasive,0.0,6.814204194689459
1,10,5.135551452636719,12.961223602294922,0.0,14.925745010375977,1,4,0.0,0,evasive,0,evasive,0.0,5.4984755237691
1,11,5.135551452636719,13.961223602294922,1.0,14.925745010375977,3,1,0.0,0,evasive,0,evasive,0.0,4.246538280064403
1,12,4.135551452636719,13.961223602294922,1.0,15.925745010375977,1,3,0.0,0,evasive,0,evasive,0.0,3.700138818333848
1,13,4.135551452636719,14.961223602294922,0.0,15.925745010375977,3,0,0.0,0,evasive,0,evasive,0.0,4.246538280064403
1,14,3.1355512142181396,14.961223602294922,0.0,15.925745010375977,4,1,0.0,0,evasive,0,evasive,0.0,3.280546138012924
1,15,4.135551452636719,14.961223602294922,0.0,16.0,3,4,0.0,0,evasive,0,evasive,0.0,4.2640171460530985
1,16,3.1355512142181396,14.961223602294922,1.0,16.0,4,0,0.0,0,evasive,0,evasive,0.0,2.3747916525408517
1,17,4.135551452636719,14.961223602294922,1.0,16.0,3,2,0.0,0,evasive,0,evasive,0.0,3.3031408260262496
1,18,3.1355512142181396,14.961223602294922,1.0,15.0,4,2,0.0,0,evasive,0,evasive,0.0,2.1359032275755268
1,19,4.135551452636719,14.961223602294922,1.0,14.0,3,3,0.0,0,evasive,0,evasive,0.0,3.2795782847404427
1,20,3.1355512142181396,14.961223602294922,0.0,14.0,4,3,0.0,0,evasive,0,evasive,0.0,3.279578056792318
1,21,4.135551452636719,14.961223602294922,0.0,14.0,3,3,0.0,0,evasive,0,evasive,0.0,4.245790460092738
1,22,3.1355512142181396,14.961223602294922,0.0,14.0,4,2,0.0,0,evasive,0,evasive,0.0,3.279578056792318
1,23,4.135551452636719,14.961223602294922,0.0,13.0,3,0,0.0,0,evasive,0,evasive,0.0,4.577027838631129
1,24,3.1355512142181396,14.961223602294922,0.0,13.0,4,1,0.0,0,evasive,0,evasive,0.0,3.698388762039967
1,25,4.135551452636719,14.961223602294922,0.0,14.0,3,2,0.0,0,evasive,0,evasive,0.0,4.245790460092738
1,26,3.1355512142181396,14.961223602294922,0.0,13.0,4,0,0.0,0,evasive,0,evasive,0.0,3.698388762039967
1,27,4.135551452636719,14.961223602294922,0.0,13.0,3,3,0.0,0,evasive,0,evasive,0.0,4.577027838631129
1,28,3.1355512142181396,14.961223602294922,0.0,13.0,4,4,0.0,0,evasive,0,evasive,0.0,3.698388762039967
1,29,4.135551452636719,14.961223602294922,1.0,13.0,3,3,0.0,0,evasive,0,evasive,0.0,3.6983889641749292
1,30,3.1355512142181396,14.961223602294922,0.0,13.0,4,2,0.0,0,evasive,0,evasive,0.0,3.698388762039967
1,31,4.135551452636719,14.961223602294922,0.0,12.0,3,3,0.0,0,evasive,1,territorial,0.0,5.086416325881532
1,32,3.1355512142181396,14.961223602294922,0.0,12.0,4,2,0.0,0,evasive,1,territorial,0.0,4.312832785974129
1,33,4.135551452636719,14.961223602294922,0.0,11.0,3,4,0.0,0,evasive,1,territorial,0.0,5.726611410317975
1,34,3.1355512142181396,14.961223602294922,1.0,11.0,4,4,0.0,0,evasive,1,territorial,0.0,4.500207930299102
1,35,4.135551452636719,14.961223602294922,2.0,11.0,3,3,0.0,0,evasive,1,territorial,0.0,4.500208043439454
1,36,3.1355512142181396,14.961223602294922,1.0,11.0,4,2,0.0,0,evasive,1,territorial,0.0,4.500207930299102
1,37,4.135551452636719,14.961223602294922,1.0,10.0,3,0,0.0,0,evasive,1,territorial,0.0,5.869022281785991
1,38,3.1355512142181396,14.961223602294922,1.0,10.0,4,2,0.0,0,evasive,1,territorial,0.0,5.401325635482161
1,39,4.135551452636719,14.961223602294922,1.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,6.735567514967857
1,40,3.1355512142181396,14.961223602294922,2.0,9.0,4,4,0.0,0,evasive,1,territorial,0.0,6.068415229421133
1,41,4.135551452636719,14.961223602294922,3.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,6.068415274035175
1,42,3.1355512142181396,14.961223602294922,4.0,9.0,4,2,0.0,0,evasive,1,territorial,0.0,6.023575229031159
1,43,4.135551452636719,14.961223602294922,4.0,8.0,3,2,0.0,0,evasive,1,territorial,0.0,6.962543230563083
1,44,3.1355512142181396,14.961223602294922,4.0,7.0,4,1,0.0,0,evasive,1,territorial,0.0,8.0080180412495
1,45,4.135551452636719,14.961223602294922,4.0,8.0,3,1,0.0,0,evasive,1,territorial,0.0,6.962543230563083
1,46,3.1355512142181396,14.961223602294922,4.0,9.0,4,3,0.0,0,evasive,1,territorial,0.0,6.023575229031159
1,47,4.135551452636719,14.961223602294922,3.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,6.068415274035175
1,48,3.1355512142181396,14.961223602294922,4.0,9.0,4,0,0.0,0,evasive,1,territorial,0.0,6.023575229031159
1,49,4.135551452636719,14.961223602294922,4.0,9.0,3,4,0.0,0,evasive,1,territorial,0.0,5.962764546153903
2,0,11.062816619873047,12.170549392700195,4.944457054138184,6.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,8.50625436391335
2,1,10.062816619873047,12.170549392700195,3.9444572925567627,6.261062145233154,2,1,0.0,0,evasive,0,evasive,0.0,8.50625419242417
2,2,10.062816619873047,11.170549392700195,3.9444572925567627,7.261062145233154,3,4,0.0,0,evasive,0,evasive,0.0,7.26074454834114
2,3,9.062816619873047,11.170549392700195,4.944457054138184,7.261062145233154,2,3,0.0,0,evasive,0,evasive,0.0,5.678465994508312
2,4,9.062816619873047,10.170549392700195,3.9444572925567627,7.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.887505265110082
2,5,8.062816619873047,10.170549392700195,2.9444572925567627,7.261062145233154,2,3,0.0,0,evasive,0,evasive,0.0,5.887505265110082
2,6,8.062816619873047,9.170549392700195,1.9444571733474731,7.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,6.409404329977005
2,7,7.062816143035889,9.170549392700195,0.9444572329521179,7.261062145233154,2,2,0.0,0,evasive,0,evasive,0.0,6.40940381789451
2,8,7.062816143035889,8.170549392700195,0.9444572329521179,6.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,6.40940381789451
2,9,6.062816143035889,8.170549392700195,0.0,6.261062145233154,2,3,0.0,0,evasive,0,evasive,0.0,6.356404733219544
2,10,6.062816143035889,7.1705498695373535,0.0,6.261062145233154,3,1,0.0,0,evasive,0,evasive,0.0,6.130653105902877
2,11,5.062816143035889,7.1705498695373535,0.0,7.261062145233154,2,3,0.0,0,evasive,0,evasive,0.0,5.063625160913515
2,12,5.062816143035889,6.1705498695373535,0.0,7.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.178930808731473
2,13,4.062816143035889,6.1705498695373535,0.0,7.261062145233154,4,2,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,14,5.062816143035889,6.1705498695373535,0.0,6.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.063625160913515
2,15,4.062816143035889,6.1705498695373535,0.0,6.261062145233154,4,3,0.0,0,evasive,0,evasive,0.0,4.063824243759153
2,16,5.062816143035889,6.1705498695373535,0.0,6.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.063625160913515
2,17,4.062816143035889,6.1705498695373535,0.0,6.261062145233154,4,3,0.0,0,evasive,0,evasive,0.0,4.063824243759153
2,18,5.062816143035889,6.1705498695373535,0.0,6.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.063625160913515
2,19,4.062816143035889,6.1705498695373535,0.0,6.261062145233154,4,3,0.0,0,evasive,0,evasive,0.0,4.063824243759153
2,20,5.062816143035889,6.1705498695373535,0.0,6.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.063625160913515
2,21,4.062816143035889,6.1705498695373535,0.0,6.261062145233154,4,1,0.0,0,evasive,0,evasive,0.0,4.063824243759153
2,22,5.062816143035889,6.1705498695373535,0.0,7.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,5.178930808731473
2,23,4.062816143035889,6.1705498695373535,0.0,7.261062145233154,4,4,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,24,5.062816143035889,6.1705498695373535,1.0,7.261062145233154,3,3,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,25,4.062816143035889,6.1705498695373535,0.0,7.261062145233154,4,1,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,26,5.062816143035889,6.1705498695373535,0.0,8.261062622070312,3,2,0.0,0,evasive,0,evasive,0.0,5.477440174633377
2,27,4.062816143035889,6.1705498695373535,0.0,7.261062145233154,4,4,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,28,5.062816143035889,6.1705498695373535,1.0,7.261062145233154,3,1,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,29,4.062816143035889,6.1705498695373535,1.0,8.261062622070312,4,2,0.0,0,evasive,0,evasive,0.0,3.708245716581382
2,30,5.062816143035889,6.1705498695373535,1.0,7.261062145233154,3,1,0.0,0,evasive,0,evasive,0.0,4.206624779506279
2,31,4.062816143035889,6.1705498695373535,1.0,8.261062622070312,4,3,0.0,0,evasive,0,evasive,0.0,3.708245716581382
2,32,5.062816143035889,6.1705498695373535,0.0,8.261062622070312,3,4,0.0,0,evasive,1,territorial,0.0,5.477440174633377
2,33,4.062816143035889,6.1705498695373535,1.0,8.261062622070312,4,4,0.0,0,evasive,1,territorial,0.0,3.708245716581382
2,34,5.062816143035889,6.1705498695373535,2.0,8.261062622070312,3,4,0.0,0,evasive,1,territorial,0.0,3.708245716581382
2,35,4.062816143035889,6.1705498695373535,3.0,8.261062622070312,4,2,0.0,0,evasive,1,territorial,0.0,2.345169870691804
2,36,5.062816143035889,6.1705498695373535,3.0,7.261062145233154,3,4,0.0,0,evasive,1,territorial,0.0,2.3333296945379782
2,37,4.062816143035889,6.1705498695373535,4.0,7.261062145233154,4,2,0.0,0,evasive,1,territorial,0.0,1.0923199582856387
2,38,5.062816143035889,6.1705498695373535,4.0,6.261062145233154,3,4,1.0,0,evasive,1,territorial,0.0,1.0666633142418067
3,0,5.030602931976318,12.887984275817871,1.580015778541565,3.8212571144104004,2,0,0.0,0,evasive,0,evasive,0.0,9.70113875392229
3,1,5.030602931976318,11.887984275817871,1.580015778541565,3.8212571144104004,2,2,0.0,0,evasive,0,evasive,0.0,8.773747135633554
3,2,5.030602931976318,10.887984275817871,1.580015778541565,2.8212571144104004,2,3,0.0,0,evasive,0,evasive,0.0,8.773747135633554
3,3,5.030602931976318,9.887984275817871,0.5800158381462097,2.8212571144104004,2,1,0.0,0,evasive,0,evasive,0.0,8.351428515741556
3,4,5.030602931976318,8.887984275817871,0.5800158381462097,3.8212571144104004,2,2,0.0,0,evasive,0,evasive,0.0,6.743845313166023
3,5,5.030602931976318,7.887984275817871,0.5800158381462097,2.8212571144104004,2,3,0.0,0,evasive,0,evasive,0.0,6.743845313166023
3,6,5.030602931976318,6.887984275817871,0.0,2.8212571144104004,3,3,0.0,0,evasive,0,evasive,0.0,6.468789350762474
3,7,4.030602931976318,6.887984275817871,0.0,2.8212571144104004,2,2,0.0,0,evasive,0,evasive,0.0,5.725733996666746
3,8,4.030602931976318,5.887984275817871,0.0,1.82125723361969,3,2,0.0,0,evasive,0,evasive,0.0,5.725733911997837
3,9,3.0306031703948975,5.887984275817871,0.0,0.8212572336196899,2,3,0.0,0,evasive,0,evasive,0.0,5.903920603848762
3,10,3.0306031703948975,4.887984275817871,0.0,0.8212572336196899,3,3,0.0,0,evasive,0,evasive,0.0,5.071767385453868
3,11,2.0306031703948975,4.887984275817871,0.0,0.8212572336196899,2,2,0.0,0,evasive,0,evasive,0.0,4.545505260294369
3,12,2.0306031703948975,3.88798451423645,0.0,0.0,3,2,0.0,0,evasive,0,evasive,0.0,4.386316543360756
3,13,1.030603051185608,3.88798451423645,0.0,0.0,4,2,0.0,0,evasive,0,evasive,0.0,4.022258846973369
3,14,2.0306031703948975,3.88798451423645,0.0,0.0,3,2,0.0,0,evasive,0,evasive,0.0,4.386316543360756
3,15,1.030603051185608,3.88798451423645,0.0,0.0,4,2,0.0,0,evasive,0,evasive,0.0,4.022258846973369
3,16,2.0306031703948975,3.88798451423645,0.0,0.0,2,2,0.0,0,evasive,0,evasive,0.0,4.386316543360756
3,17,2.0306031703948975,2.88798451423645,0.0,0.0,1,3,0.0,0,evasive,0,evasive,0.0,3.530411277753253
3,18,2.0306031703948975,3.88798451423645,0.0,0.0,3,3,0.0,0,evasive,0,evasive,0.0,4.386316543360756
3,19,1.030603051185608,3.88798451423645,0.0,0.0,4,2,0.0,0,evasive,0,evasive,0.0,4.022258846973369
3,20,2.0306031703948975,3.88798451423645,0.0,0.0,3,2,0.0,0,evasive,0,evasive,0.0,4.386316543360756
3,21,1.030603051185608,3.88798451423645,0.0,0.0,4,2,0.0,0,evasive,0,evasive,0.0,4.022258846973369
3,22,2.0306031703948975,3.88798451423645,0.0,0.0,3,2,0.0,0,evasive,0,evasive,0.0,4.386316543360756
3,23,1.030603051185608,3.88798451423645,0.0,0.0,4,4,0.0,0,evasive,1,territorial,0.0,4.022258846973369
3,24,2.0306031703948975,3.88798451423645,1.0,0.0,3,4,0.0,0,evasive,1,territorial,0.0,4.022258877517763
