episode,agent_type,episode_reward,reward_100ep_mean
301,vanilla,0.0,0.1
302,vanilla,0.0,0.1
303,vanilla,0.0,0.1
304,vanilla,0.0,0.1
305,vanilla,0.0,0.1
306,vanilla,0.0,0.1
307,vanilla,0.0,0.09
308,vanilla,0.0,0.08
309,vanilla,0.0,0.08
310,vanilla,1.0,0.09
311,vanilla,0.0,0.09
312,vanilla,0.0,0.09
313,vanilla,0.0,0.09
314,vanilla,0.0,0.09
315,vanilla,0.0,0.09
316,vanilla,0.0,0.09
317,vanilla,0.0,0.08
318,vanilla,0.0,0.08
319,vanilla,1.0,0.09
320,vanilla,0.0,0.09
321,vanilla,0.0,0.09
322,vanilla,0.0,0.09
323,vanilla,0.0,0.08
324,vanilla,0.0,0.08
325,vanilla,0.0,0.08
326,vanilla,0.0,0.08
327,vanilla,0.0,0.08
328,vanilla,0.0,0.08
329,vanilla,0.0,0.08
330,vanilla,0.0,0.08
331,vanilla,0.0,0.08
332,vanilla,0.0,0.08
333,vanilla,0.0,0.08
334,vanilla,0.0,0.07
335,vanilla,0.0,0.07
336,vanilla,0.0,0.07
337,vanilla,0.0,0.07
338,vanilla,0.0,0.07
339,vanilla,0.0,0.07
340,vanilla,0.0,0.07
341,vanilla,0.0,0.07
342,vanilla,0.0,0.07
343,vanilla,1.0,0.08
344,vanilla,0.0,0.08
345,vanilla,0.0,0.07
346,vanilla,1.0,0.08
347,vanilla,0.0,0.08
348,vanilla,0.0,0.07
349,vanilla,0.0,0.07
350,vanilla,1.0,0.08
351,vanilla,0.0,0.08
352,vanilla,0.0,0.08
353,vanilla,0.0,0.08
354,vanilla,0.0,0.08
355,vanilla,1.0,0.09
356,vanilla,0.0,0.09
357,vanilla,0.0,0.09
358,vanilla,0.0,0.09
359,vanilla,0.0,0.09
360,vanilla,1.0,0.1
361,vanilla,0.0,0.1
362,vanilla,0.0,0.1
363,vanilla,0.0,0.1
364,vanilla,0.0,0.1
365,vanilla,0.0,0.1
366,vanilla,0.0,0.1
367,vanilla,0.0,0.1
368,vanilla,0.0,0.1
369,vanilla,0.0,0.1
370,vanilla,0.0,0.09
371,vanilla,0.0,0.09
372,vanilla,0.0,0.09
373,vanilla,0.0,0.09
374,vanilla,0.0,0.09
375,vanilla,0.0,0.09
376,vanilla,0.0,0.09
377,vanilla,0.0,0.09
378,vanilla,0.0,0.09
379,vanilla,0.0,0.09
380,vanilla,0.0,0.09
381,vanilla,0.0,0.09
382,vanilla,0.0,0.09
383,vanilla,0.0,0.09
384,vanilla,1.0,0.09
385,vanilla,0.0,0.09
386,vanilla,0.0,0.09
387,vanilla,1.0,0.1
388,vanilla,0.0,0.1
389,vanilla,0.0,0.09
390,vanilla,0.0,0.09
391,vanilla,0.0,0.09
392,vanilla,0.0,0.09
393,vanilla,0.0,0.09
394,vanilla,0.0,0.09
395,vanilla,0.0,0.09
396,vanilla,0.0,0.09
397,vanilla,0.0,0.09
398,vanilla,0.0,0.09
399,vanilla,0.0,0.09
400,vanilla,0.0,0.09
401,vanilla,0.0,0.09
402,vanilla,0.0,0.09
403,vanilla,0.0,0.09
404,vanilla,0.0,0.09
405,vanilla,0.0,0.09
406,vanilla,0.0,0.09
407,vanilla,0.0,0.09
408,vanilla,0.0,0.09
409,vanilla,0.0,0.09
410,vanilla,0.0,0.08
411,vanilla,0.0,0.08
412,vanilla,0.0,0.08
413,vanilla,0.0,0.08
414,vanilla,1.0,0.09
415,vanilla,0.0,0.09
416,vanilla,0.0,0.09
417,vanilla,0.0,0.09
418,vanilla,0.0,0.09
419,vanilla,1.0,0.09
420,vanilla,1.0,0.1
421,vanilla,0.0,0.1
422,vanilla,0.0,0.1
423,vanilla,0.0,0.1
424,vanilla,0.0,0.1
425,vanilla,0.0,0.1
426,vanilla,0.0,0.1
427,vanilla,0.0,0.1
428,vanilla,0.0,0.1
429,vanilla,0.0,0.1
430,vanilla,0.0,0.1
431,vanilla,0.0,0.1
432,vanilla,0.0,0.1
433,vanilla,0.0,0.1
434,vanilla,0.0,0.1
435,vanilla,0.0,0.1
436,vanilla,0.0,0.1
437,vanilla,0.0,0.1
438,vanilla,0.0,0.1
439,vanilla,0.0,0.1
440,vanilla,0.0,0.1
441,vanilla,0.0,0.1
442,vanilla,0.0,0.1
443,vanilla,0.0,0.09
444,vanilla,0.0,0.09
445,vanilla,0.0,0.09
446,vanilla,0.0,0.08
447,vanilla,0.0,0.08
448,vanilla,0.0,0.08
449,vanilla,0.0,0.08
450,vanilla,1.0,0.08
451,vanilla,0.0,0.08
452,vanilla,0.0,0.08
453,vanilla,0.0,0.08
454,vanilla,0.0,0.08
455,vanilla,0.0,0.07
456,vanilla,0.0,0.07
457,vanilla,0.0,0.07
458,vanilla,0.0,0.07
459,vanilla,0.0,0.07
460,vanilla,0.0,0.06
461,vanilla,1.0,0.07
462,vanilla,0.0,0.07
463,vanilla,0.0,0.07
464,vanilla,0.0,0.07
465,vanilla,0.0,0.07
466,vanilla,0.0,0.07
467,vanilla,0.0,0.07
468,vanilla,0.0,0.07
469,vanilla,0.0,0.07
470,vanilla,0.0,0.07
471,vanilla,1.0,0.08
472,vanilla,0.0,0.08
473,vanilla,0.0,0.08
474,vanilla,0.0,0.08
475,vanilla,0.0,0.08
476,vanilla,0.0,0.08
477,vanilla,0.0,0.08
478,vanilla,0.0,0.08
479,vanilla,0.0,0.08
480,vanilla,0.0,0.08
481,vanilla,0.0,0.08
482,vanilla,0.0,0.08
483,vanilla,0.0,0.08
484,vanilla,0.0,0.07
485,vanilla,0.0,0.07
486,vanilla,1.0,0.08
487,vanilla,0.0,0.07
488,vanilla,0.0,0.07
489,vanilla,0.0,0.07
490,vanilla,0.0,0.07
491,vanilla,0.0,0.07
492,vanilla,0.0,0.07
493,vanilla,0.0,0.07
494,vanilla,0.0,0.07
495,vanilla,0.0,0.07
496,vanilla,0.0,0.07
497,vanilla,0.0,0.07
498,vanilla,0.0,0.07
499,vanilla,0.0,0.07
