episode,agent_type,episode_reward,reward_100ep_mean
267,vanilla,0.0,0.07
268,vanilla,0.0,0.07
269,vanilla,0.0,0.07
270,vanilla,0.0,0.07
271,vanilla,0.0,0.07
272,vanilla,0.0,0.07
273,vanilla,0.0,0.07
274,vanilla,0.0,0.07
275,vanilla,0.0,0.07
276,vanilla,0.0,0.07
277,vanilla,0.0,0.07
278,vanilla,0.0,0.07
279,vanilla,0.0,0.07
280,vanilla,0.0,0.07
281,vanilla,0.0,0.07
282,vanilla,0.0,0.07
283,vanilla,0.0,0.07
284,vanilla,0.0,0.07
285,vanilla,0.0,0.07
286,vanilla,0.0,0.07
287,vanilla,0.0,0.07
288,vanilla,0.0,0.07
289,vanilla,0.0,0.07
290,vanilla,0.0,0.07
291,vanilla,0.0,0.07
292,vanilla,0.0,0.07
293,vanilla,0.0,0.06
294,vanilla,0.0,0.06
295,vanilla,0.0,0.06
296,vanilla,1.0,0.07
297,vanilla,0.0,0.06
298,vanilla,1.0,0.07
299,vanilla,0.0,0.07
300,vanilla,0.0,0.07
301,vanilla,1.0,0.08
302,vanilla,0.0,0.08
303,vanilla,1.0,0.09
304,vanilla,0.0,0.09
305,vanilla,0.0,0.09
306,vanilla,0.0,0.09
307,vanilla,0.0,0.09
308,vanilla,0.0,0.09
309,vanilla,0.0,0.09
310,vanilla,0.0,0.09
311,vanilla,0.0,0.09
312,vanilla,0.0,0.09
313,vanilla,0.0,0.09
314,vanilla,0.0,0.09
315,vanilla,0.0,0.09
316,vanilla,0.0,0.09
317,vanilla,0.0,0.08
318,vanilla,0.0,0.07
319,vanilla,0.0,0.07
320,vanilla,0.0,0.07
321,vanilla,0.0,0.07
322,vanilla,0.0,0.07
323,vanilla,0.0,0.06
324,vanilla,0.0,0.06
325,vanilla,0.0,0.06
326,vanilla,0.0,0.06
327,vanilla,0.0,0.06
328,vanilla,0.0,0.06
329,vanilla,0.0,0.06
330,vanilla,0.0,0.06
331,vanilla,0.0,0.06
332,vanilla,1.0,0.07
333,vanilla,0.0,0.07
334,vanilla,0.0,0.07
335,vanilla,0.0,0.07
336,vanilla,0.0,0.07
337,vanilla,0.0,0.07
338,vanilla,0.0,0.07
339,vanilla,0.0,0.07
340,vanilla,0.0,0.06
341,vanilla,0.0,0.06
342,vanilla,0.0,0.06
343,vanilla,0.0,0.06
344,vanilla,0.0,0.06
345,vanilla,0.0,0.06
346,vanilla,0.0,0.06
347,vanilla,0.0,0.06
348,vanilla,0.0,0.06
349,vanilla,0.0,0.06
350,vanilla,0.0,0.06
351,vanilla,0.0,0.06
352,vanilla,0.0,0.06
353,vanilla,0.0,0.05
354,vanilla,0.0,0.05
355,vanilla,0.0,0.05
356,vanilla,0.0,0.05
357,vanilla,0.0,0.05
358,vanilla,0.0,0.05
359,vanilla,1.0,0.06
360,vanilla,0.0,0.06
361,vanilla,0.0,0.06
362,vanilla,0.0,0.06
363,vanilla,1.0,0.07
364,vanilla,0.0,0.07
365,vanilla,0.0,0.07
366,vanilla,0.0,0.07
367,vanilla,0.0,0.07
368,vanilla,0.0,0.07
369,vanilla,1.0,0.08
370,vanilla,0.0,0.08
371,vanilla,0.0,0.08
372,vanilla,0.0,0.08
373,vanilla,0.0,0.08
374,vanilla,0.0,0.08
375,vanilla,0.0,0.08
376,vanilla,0.0,0.08
377,vanilla,0.0,0.08
378,vanilla,0.0,0.08
379,vanilla,0.0,0.08
380,vanilla,0.0,0.08
381,vanilla,0.0,0.08
382,vanilla,0.0,0.08
383,vanilla,0.0,0.08
384,vanilla,0.0,0.08
385,vanilla,0.0,0.08
386,vanilla,0.0,0.08
387,vanilla,0.0,0.08
388,vanilla,0.0,0.08
389,vanilla,0.0,0.08
390,vanilla,0.0,0.08
391,vanilla,0.0,0.08
392,vanilla,0.0,0.08
393,vanilla,0.0,0.08
394,vanilla,0.0,0.08
395,vanilla,0.0,0.08
396,vanilla,0.0,0.07
397,vanilla,0.0,0.07
398,vanilla,0.0,0.06
399,vanilla,0.0,0.06
400,vanilla,0.0,0.06
401,vanilla,0.0,0.05
402,vanilla,0.0,0.05
403,vanilla,0.0,0.04
404,vanilla,0.0,0.04
405,vanilla,0.0,0.04
406,vanilla,0.0,0.04
407,vanilla,0.0,0.04
408,vanilla,0.0,0.04
409,vanilla,0.0,0.04
410,vanilla,0.0,0.04
411,vanilla,0.0,0.04
412,vanilla,0.0,0.04
413,vanilla,0.0,0.04
414,vanilla,0.0,0.04
415,vanilla,0.0,0.04
416,vanilla,0.0,0.04
417,vanilla,0.0,0.04
418,vanilla,0.0,0.04
419,vanilla,0.0,0.04
420,vanilla,0.0,0.04
421,vanilla,0.0,0.04
422,vanilla,0.0,0.04
423,vanilla,0.0,0.04
424,vanilla,0.0,0.04
425,vanilla,0.0,0.04
426,vanilla,0.0,0.04
427,vanilla,0.0,0.04
428,vanilla,0.0,0.04
429,vanilla,0.0,0.04
430,vanilla,0.0,0.04
431,vanilla,0.0,0.04
432,vanilla,0.0,0.03
433,vanilla,0.0,0.03
434,vanilla,0.0,0.03
435,vanilla,0.0,0.03
436,vanilla,0.0,0.03
437,vanilla,0.0,0.03
438,vanilla,1.0,0.04
439,vanilla,0.0,0.04
440,vanilla,0.0,0.04
441,vanilla,0.0,0.04
442,vanilla,0.0,0.04
443,vanilla,0.0,0.04
444,vanilla,1.0,0.05
445,vanilla,0.0,0.05
446,vanilla,0.0,0.05
447,vanilla,0.0,0.05
448,vanilla,0.0,0.05
449,vanilla,0.0,0.05
450,vanilla,0.0,0.05
451,vanilla,0.0,0.05
452,vanilla,0.0,0.05
453,vanilla,0.0,0.05
454,vanilla,1.0,0.06
455,vanilla,0.0,0.06
456,vanilla,0.0,0.06
457,vanilla,1.0,0.07
458,vanilla,0.0,0.07
459,vanilla,0.0,0.06
460,vanilla,0.0,0.06
461,vanilla,0.0,0.06
462,vanilla,0.0,0.06
463,vanilla,0.0,0.05
464,vanilla,0.0,0.05
465,vanilla,1.0,0.06
466,vanilla,0.0,0.06
467,vanilla,0.0,0.06
468,vanilla,0.0,0.06
469,vanilla,0.0,0.05
470,vanilla,0.0,0.05
471,vanilla,0.0,0.05
472,vanilla,0.0,0.05
473,vanilla,0.0,0.05
474,vanilla,0.0,0.05
475,vanilla,0.0,0.05
476,vanilla,0.0,0.05
477,vanilla,0.0,0.05
478,vanilla,0.0,0.05
479,vanilla,0.0,0.05
480,vanilla,0.0,0.05
481,vanilla,1.0,0.06
482,vanilla,0.0,0.06
483,vanilla,0.0,0.06
484,vanilla,0.0,0.06
485,vanilla,0.0,0.06
486,vanilla,0.0,0.06
487,vanilla,0.0,0.06
488,vanilla,0.0,0.06
489,vanilla,1.0,0.07
490,vanilla,0.0,0.07
491,vanilla,0.0,0.07
492,vanilla,0.0,0.07
493,vanilla,0.0,0.07
494,vanilla,0.0,0.07
495,vanilla,0.0,0.07
496,vanilla,1.0,0.08
497,vanilla,1.0,0.09
498,vanilla,0.0,0.09
499,vanilla,0.0,0.09
