episode,agent_type,episode_reward,reward_100ep_mean
302,vanilla,0.0,0.1
303,vanilla,0.0,0.1
304,vanilla,0.0,0.1
305,vanilla,0.0,0.1
306,vanilla,0.0,0.09
307,vanilla,0.0,0.09
308,vanilla,1.0,0.1
309,vanilla,0.0,0.1
310,vanilla,0.0,0.1
311,vanilla,1.0,0.11
312,vanilla,0.0,0.11
313,vanilla,0.0,0.11
314,vanilla,0.0,0.11
315,vanilla,0.0,0.11
316,vanilla,1.0,0.12
317,vanilla,0.0,0.12
318,vanilla,0.0,0.12
319,vanilla,0.0,0.12
320,vanilla,0.0,0.12
321,vanilla,0.0,0.11
322,vanilla,0.0,0.11
323,vanilla,1.0,0.11
324,vanilla,0.0,0.11
325,vanilla,0.0,0.11
326,vanilla,0.0,0.11
327,vanilla,0.0,0.11
328,vanilla,0.0,0.11
329,vanilla,0.0,0.11
330,vanilla,0.0,0.11
331,vanilla,0.0,0.11
332,vanilla,0.0,0.11
333,vanilla,0.0,0.11
334,vanilla,0.0,0.11
335,vanilla,0.0,0.1
336,vanilla,0.0,0.1
337,vanilla,0.0,0.1
338,vanilla,0.0,0.1
339,vanilla,1.0,0.1
340,vanilla,0.0,0.09
341,vanilla,0.0,0.09
342,vanilla,0.0,0.09
343,vanilla,0.0,0.09
344,vanilla,0.0,0.09
345,vanilla,1.0,0.1
346,vanilla,0.0,0.1
347,vanilla,0.0,0.1
348,vanilla,0.0,0.1
349,vanilla,1.0,0.11
350,vanilla,0.0,0.11
351,vanilla,0.0,0.11
352,vanilla,0.0,0.11
353,vanilla,0.0,0.11
354,vanilla,0.0,0.11
355,vanilla,0.0,0.11
356,vanilla,0.0,0.11
357,vanilla,0.0,0.11
358,vanilla,0.0,0.11
359,vanilla,0.0,0.11
360,vanilla,0.0,0.1
361,vanilla,0.0,0.1
362,vanilla,1.0,0.11
363,vanilla,0.0,0.11
364,vanilla,0.0,0.11
365,vanilla,0.0,0.11
366,vanilla,0.0,0.1
367,vanilla,0.0,0.1
368,vanilla,0.0,0.1
369,vanilla,0.0,0.1
370,vanilla,0.0,0.1
371,vanilla,0.0,0.1
372,vanilla,0.0,0.1
373,vanilla,0.0,0.1
374,vanilla,0.0,0.1
375,vanilla,0.0,0.1
376,vanilla,0.0,0.1
377,vanilla,0.0,0.1
378,vanilla,1.0,0.11
379,vanilla,0.0,0.11
380,vanilla,0.0,0.11
381,vanilla,0.0,0.11
382,vanilla,0.0,0.11
383,vanilla,0.0,0.11
384,vanilla,1.0,0.12
385,vanilla,0.0,0.12
386,vanilla,0.0,0.12
387,vanilla,0.0,0.12
388,vanilla,0.0,0.12
389,vanilla,0.0,0.12
390,vanilla,0.0,0.12
391,vanilla,0.0,0.12
392,vanilla,0.0,0.12
393,vanilla,0.0,0.11
394,vanilla,0.0,0.11
395,vanilla,0.0,0.11
396,vanilla,0.0,0.11
397,vanilla,0.0,0.1
398,vanilla,0.0,0.1
399,vanilla,0.0,0.1
400,vanilla,0.0,0.1
401,vanilla,0.0,0.1
402,vanilla,0.0,0.1
403,vanilla,0.0,0.1
404,vanilla,0.0,0.1
405,vanilla,0.0,0.1
406,vanilla,0.0,0.1
407,vanilla,1.0,0.11
408,vanilla,0.0,0.1
409,vanilla,0.0,0.1
410,vanilla,1.0,0.11
411,vanilla,0.0,0.1
412,vanilla,0.0,0.1
413,vanilla,0.0,0.1
414,vanilla,1.0,0.11
415,vanilla,0.0,0.11
416,vanilla,0.0,0.1
417,vanilla,1.0,0.11
418,vanilla,0.0,0.11
419,vanilla,0.0,0.11
420,vanilla,0.0,0.11
421,vanilla,0.0,0.11
422,vanilla,0.0,0.11
423,vanilla,0.0,0.1
424,vanilla,0.0,0.1
425,vanilla,0.0,0.1
426,vanilla,0.0,0.1
427,vanilla,1.0,0.11
428,vanilla,0.0,0.11
429,vanilla,0.0,0.11
430,vanilla,0.0,0.11
431,vanilla,0.0,0.11
432,vanilla,0.0,0.11
433,vanilla,0.0,0.11
434,vanilla,0.0,0.11
435,vanilla,0.0,0.11
436,vanilla,0.0,0.11
437,vanilla,0.0,0.11
438,vanilla,1.0,0.12
439,vanilla,0.0,0.11
440,vanilla,0.0,0.11
441,vanilla,0.0,0.11
442,vanilla,0.0,0.11
443,vanilla,0.0,0.11
444,vanilla,0.0,0.11
445,vanilla,0.0,0.1
446,vanilla,0.0,0.1
447,vanilla,0.0,0.1
448,vanilla,0.0,0.1
449,vanilla,0.0,0.09
450,vanilla,0.0,0.09
451,vanilla,0.0,0.09
452,vanilla,0.0,0.09
453,vanilla,0.0,0.09
454,vanilla,0.0,0.09
455,vanilla,0.0,0.09
456,vanilla,0.0,0.09
457,vanilla,0.0,0.09
458,vanilla,0.0,0.09
459,vanilla,0.0,0.09
460,vanilla,1.0,0.1
461,vanilla,0.0,0.1
462,vanilla,0.0,0.09
463,vanilla,0.0,0.09
464,vanilla,0.0,0.09
465,vanilla,0.0,0.09
466,vanilla,0.0,0.09
467,vanilla,0.0,0.09
468,vanilla,0.0,0.09
469,vanilla,0.0,0.09
470,vanilla,0.0,0.09
471,vanilla,0.0,0.09
472,vanilla,0.0,0.09
473,vanilla,0.0,0.09
474,vanilla,0.0,0.09
475,vanilla,0.0,0.09
476,vanilla,0.0,0.09
477,vanilla,0.0,0.09
478,vanilla,0.0,0.08
479,vanilla,0.0,0.08
480,vanilla,0.0,0.08
481,vanilla,0.0,0.08
482,vanilla,0.0,0.08
483,vanilla,0.0,0.08
484,vanilla,0.0,0.07
485,vanilla,0.0,0.07
486,vanilla,0.0,0.07
487,vanilla,0.0,0.07
488,vanilla,0.0,0.07
489,vanilla,0.0,0.07
490,vanilla,0.0,0.07
491,vanilla,0.0,0.07
492,vanilla,0.0,0.07
493,vanilla,1.0,0.08
494,vanilla,0.0,0.08
495,vanilla,0.0,0.08
496,vanilla,0.0,0.08
497,vanilla,0.0,0.08
498,vanilla,0.0,0.08
499,vanilla,0.0,0.08
