episode,agent_type,current_model_id,current_model_name,true_end_policy,switch_point,model_correct,him_triggered,log_lik_per_step,episode_reward
145,him_her,1,territorial,evasive,33,0,0,-1.792153239250183,1.0
146,him_her,1,territorial,evasive,31,0,1,-2.7304017543792725,1.0
147,him_her,1,territorial,evasive,28,0,0,-1.1215072870254517,1.0
148,him_her,1,territorial,territorial,30,1,0,-1.8112373352050781,0.0
149,him_her,1,territorial,territorial,33,1,1,-2.1908347606658936,0.0
150,him_her,1,territorial,territorial,22,1,0,-1.4672654867172241,0.0
151,him_her,0,evasive,evasive,20,1,1,-2.761093854904175,1.0
152,him_her,1,territorial,territorial,20,1,1,-4.156032562255859,0.0
153,him_her,0,evasive,evasive,17,1,1,-2.264974594116211,1.0
154,him_her,0,evasive,territorial,31,0,0,-1.147170066833496,1.0
155,him_her,0,evasive,evasive,21,1,0,-1.2622867822647095,1.0
156,him_her,1,territorial,territorial,21,1,1,-3.5698115825653076,0.0
157,him_her,1,territorial,territorial,31,1,1,-2.2746124267578125,0.0
158,him_her,1,territorial,territorial,17,1,0,-1.4089101552963257,0.0
159,him_her,1,territorial,evasive,21,0,1,-2.164142370223999,1.0
160,him_her,1,territorial,territorial,28,1,0,-1.3484759330749512,0.0
161,him_her,1,territorial,territorial,32,1,1,-2.386892795562744,0.0
162,him_her,1,territorial,evasive,27,0,0,-1.9438228607177734,1.0
163,him_her,0,evasive,territorial,30,0,1,-3.2180538177490234,1.0
164,him_her,0,evasive,evasive,28,1,1,-2.0908122062683105,1.0
165,him_her,1,territorial,territorial,27,1,1,-5.469709396362305,1.0
166,him_her,1,territorial,evasive,19,0,0,-1.9202097654342651,1.0
167,him_her,1,territorial,territorial,22,1,0,-1.341720700263977,0.0
168,him_her,1,territorial,territorial,18,1,0,-1.5169200897216797,0.0
169,him_her,1,territorial,territorial,33,1,0,-1.7218633890151978,0.0
170,him_her,1,territorial,evasive,26,0,0,-0.6644505262374878,1.0
171,him_her,1,territorial,territorial,17,1,0,-1.3639341592788696,0.0
172,him_her,1,territorial,territorial,21,1,0,-1.5215139389038086,0.0
173,him_her,1,territorial,territorial,21,1,1,-2.190436840057373,1.0
174,him_her,1,territorial,territorial,21,1,0,-1.5657960176467896,0.0
175,him_her,1,territorial,territorial,24,1,1,-2.0165927410125732,1.0
176,him_her,1,territorial,territorial,21,1,0,-1.3708956241607666,0.0
177,him_her,1,territorial,territorial,33,1,1,-2.6326913833618164,1.0
178,him_her,1,territorial,territorial,19,1,0,-1.6322239637374878,1.0
179,him_her,1,territorial,territorial,29,1,0,-1.4292638301849365,0.0
180,him_her,1,territorial,territorial,27,1,0,-1.407172679901123,0.0
181,him_her,1,territorial,territorial,19,1,0,-1.4677993059158325,0.0
182,him_her,1,territorial,territorial,19,1,0,-1.846341848373413,1.0
183,him_her,1,territorial,territorial,27,1,0,-1.3827375173568726,0.0
184,him_her,1,territorial,territorial,26,1,0,-1.3953592777252197,0.0
185,him_her,1,territorial,territorial,31,1,0,-1.4802066087722778,0.0
186,him_her,0,evasive,territorial,26,0,1,-3.4880664348602295,1.0
187,him_her,1,territorial,territorial,30,1,1,-3.568706512451172,0.0
188,him_her,1,territorial,territorial,31,1,1,-2.498997211456299,0.0
189,him_her,1,territorial,territorial,32,1,1,-2.2720258235931396,0.0
190,him_her,0,evasive,territorial,20,0,1,-2.584282875061035,1.0
191,him_her,1,territorial,territorial,19,1,1,-5.896779537200928,0.0
192,him_her,1,territorial,evasive,23,0,0,-1.4704397916793823,1.0
193,him_her,0,evasive,territorial,25,0,1,-4.711618423461914,1.0
194,him_her,1,territorial,territorial,19,1,1,-5.693745136260986,1.0
195,him_her,1,territorial,territorial,28,1,0,-1.4431966543197632,0.0
196,him_her,1,territorial,territorial,17,1,0,-1.5196059942245483,0.0
197,him_her,1,territorial,evasive,16,0,0,-1.9431536197662354,1.0
198,him_her,1,territorial,territorial,24,1,0,-1.44561767578125,0.0
199,him_her,0,evasive,territorial,17,0,1,-5.066176891326904,1.0
